Закон;Номер жалобы;Ссылка на жалобу;Статус;Решение;Предписание;Орган контроля;Заказчик;Заказчик ссылка;Лицо, подавшее жалобу;Поступление жалобы;Рассмотрение жалобы;Дата обновления;Извещение;Описание закупки;Идентификационный код закупки (ИКЗ);Решение документ
44-ФЗ (94-ФЗ);№ 202100132489011507;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166292;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО Г. МОСКВЕ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ЦЕНТР КРОВИ ИМЕНИ О.К. ГАВРИЛОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=635331;ИП Бабаян Э.А.;16.11.2021;22.11.2021 10:15;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373200020221000088;Аукцион в электронной форме на право заключения контракта на (выполнение работ) оказание услуг по вывозу и утилизации снега для Государственного бюджетного учреждения здравоохранения города Москвы «Центр крови имени О.К. Гаврилова Департамента здравоохранения города Москвы» в 2021-2022 гг.;212771402996077140100101480010000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1363348
44-ФЗ (94-ФЗ);№ 202100112704001957;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166291;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО НОВОСИБИРСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КОЛЫВАНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 3""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=713632;Костюшин А.О.;15.11.2021;22.11.2021 11:00;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0351300143021000017;Поставка аккустической аппаратуры для акт ового зала;213542410911354240100100230022640244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1362154
44-ФЗ (94-ФЗ);№ 202100119525000722;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166287;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО МУРМАНСКОЙ ОБЛАСТИ;УПРАВЛЕНИЕ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО МУРМАНСКОЙ ОБЛАСТИ;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=775496;"ООО ""Биолика""";17.11.2021;24.11.2021 11:30;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0149100003221000101;Поставка расходных материалов и реактивов для лаборатории ДНК-анализа ЭКЦ УМВД России по Мурманской области на 2022 год;211519150176651900100100360010000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1365145
44-ФЗ (94-ФЗ);№ 202100135205001011;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166281;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ;"федеральное государственное образовательное учреждение высшего профессионального образования ""Волгоградская академия государственной службы""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=620146;"ООО ""Гормедснаб""";16.11.2021;22.11.2021 10:00;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0329100026121000012;Поставка облучателей рециркуляторов бактерицидных;211772905090134444300100200202660244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1363343
44-ФЗ (94-ФЗ);№ 202100148710005326;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166279;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО КРАСНОДАРСКОМУ КРАЮ;АДМИНИСТРАЦИЯ  МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД НОВОРОССИЙСК;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=659529;"ООО ""Аудиторская Фирма ""Профи""";16.11.2021;23.11.2021 12:00;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0118300013321001196;оказание услуг по проведению обязательного аудита годовой бухгалтерской (финансовой) отчетности МУП «КСОН г. Новороссийск» за 2020 год;213231500136123150100100010026920000;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1364175
44-ФЗ (94-ФЗ);№ 202100132489011503;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166267;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО Г. МОСКВЕ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 15 ИМЕНИ О.М. ФИЛАТОВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=771874;ООО «МРМ»;16.11.2021;22.11.2021 10:30;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373200024421001004;Электронный аукцион на поставку расходных материалов для реанимации для нужд ГБУЗ «ГКБ № 15 ДЗМ»;212772000185077200100111520010000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1363188
44-ФЗ (94-ФЗ);№ 202100147554001001;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166260;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО РЕСПУБЛИКЕ ТАТАРСТАН;ГОСУДАРСТВЕННЫЙ КОМИТЕТ РЕСПУБЛИКИ ТАТАРСТАН ПО ЗАКУПКАМ;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=611909;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ РАДМИР""";16.11.2021;22.11.2021 15:30;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0111200000921000590;Право заключения государственного контракта на оказание услуг по переоборудованию металлоконструкций (стеллажей) для нужд Государственного комитета Республики Татарстан по архивному делу;212165400323416550100100330012562244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1363307
44-ФЗ (94-ФЗ);№ 202100132489011501;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166243;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО Г. МОСКВЕ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""НАУЧНО-ПРАКТИЧЕСКИЙ ЦЕНТР СПЕЦИАЛИЗИРОВАННОЙ МЕДИЦИНСКОЙ ПОМОЩИ ДЕТЯМ ИМЕНИ В.Ф. ВОЙНО-ЯСЕНЕЦКОГО ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=696037;ООО «РМ-Системс»;16.11.2021;22.11.2021 10:45;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373200034821000168;Электронный аукцион на поставку расходных материалов для отделений для нужд ГБУЗ «НПЦ спец.мед.помощи детям ДЗМ»;212773114789077290100101920010000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1361116
44-ФЗ (94-ФЗ);№ 202100132489011500;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166242;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО Г. МОСКВЕ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНО-КЛИНИЧЕСКИЙ ЦЕНТР СПЕЦИАЛИЗИРОВАННЫХ ВИДОВ МЕДИЦИНСКОЙ ПОМОЩИ И МЕДИЦИНСКИХ ТЕХНОЛОГИЙ ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=781747;ИП Меньшиков Роман Анатольевич;16.11.2021;22.11.2021 10:15;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0373100037221000811;Выполнение работ по капитальному ремонту системы приточно-вытяжной вентиляции корпуса инфекционного отделения;211772404418977240100102180014322243;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1361111
44-ФЗ (94-ФЗ);№ 202100148710005317;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166230;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО КРАСНОДАРСКОМУ КРАЮ;АДМИНИСТРАЦИЯ ТИМАШЕВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТИМАШЕВСКОГО РАЙОНА;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=657222;"ООО ""ГАЗОБЪЕКТ""";16.11.2021;23.11.2021 10:00;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0818300019921000299;Выполнение работ по озеленению на территории Тимашевского городского поселения Тимашевского района ( в рамках компенсационного озеленения);213235302154523530100101260018130244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1364448
44-ФЗ (94-ФЗ);№ 202100116297002915;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166221;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО СТАВРОПОЛЬСКОМУ КРАЮ;КОМИТЕТ СТАВРОПОЛЬСКОГО КРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2171480;ООО «МедСнаб»;16.11.2021;23.11.2021 11:00;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0121200004721000992;Поставка медицинского оборудования для обеспечения нужд Ставропольского края;212263300117126350100102080022660244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1361736
44-ФЗ (94-ФЗ);№ 202100141843000777;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166209;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО УДМУРТСКОЙ РЕСПУБЛИКЕ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ИЖЕВСКАЯ ГОСУДАРСТВЕННАЯ МЕДИЦИНСКАЯ АКАДЕМИЯ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=776435;ИП Меньшиков Р.А.;17.11.2021;19.11.2021 11:30;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0313100008821000068;Капитальный ремонт общежитие № 2 (с 1 по 9 этажи 1-й блок-секции);211183103273318310100101210014120243;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1362315
44-ФЗ (94-ФЗ);№ 202100116297002911;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166204;Рассмотрена;Признана обоснованной;Предписание выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО СТАВРОПОЛЬСКОМУ КРАЮ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""КИСЛОВОДСКАЯ ГОРОДСКАЯ СПЕЦИАЛИЗИРОВАННАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=675600;ООО «СЕРВИС-ГРУПП»;16.11.2021;23.11.2021 10:30;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0321200037321000058;Оказание услуг по аренде медицинского оборудования (утилизатора медицинских отходов) (код вида расходов 0901);212262800965826280100101290017739244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1363352
44-ФЗ (94-ФЗ);№ 202100142543001541;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166195;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО ПРИМОРСКОМУ КРАЮ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ВСЕРОССИЙСКИЙ ДЕТСКИЙ ЦЕНТР ""ОКЕАН""";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=612430;ООО «Центр закупок»;16.11.2021;22.11.2021 09:00;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0320100011221000332;Выполнение работ по благоустройству территории стадиона;211253900998425390100100210340000244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1360740
44-ФЗ (94-ФЗ);№ 202100170547003096;https://zakupki.gov.ru/epz/complaint/card/complaint-information.html?id=2166177;Рассмотрена;Признана обоснованной;Предписание не выдано;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ АНТИМОНОПОЛЬНОЙ СЛУЖБЫ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""УОЛБУТСКИЙ НАСЛЕГ"" АБЫЙСКОГО УЛУСА РЕСПУБЛИКИ САХА (ЯКУТИЯ)";https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=759469;ООО Стигматранс;16.11.2021;23.11.2021 16:00;17.11.2021;https://zakupki.gov.ru/epz/order/notice/view/common-info.html?regNumber=0116300027021000003;"Обустройство ""Летнего водопровода"" на территории с.Кенг-Кюель Абыйского района по линии ППМИ";213140128042014010100100100014221244;https://zakupki.gov.ru/controls/documentIcrDownload?documentId=1363969
